"","day","statename","PriceD","VolumeD","PriceR","VolumeR","state"
"27786",2008-05-10,"Tennessee",10,0,90,0,"TN"
"27787",2008-05-10,"Texas",12,0,88,0,"TX"
"27788",2008-05-10,"Utah",7.5,0,92.5,0,"UT"
"27789",2008-05-10,"Vermont",89.5,0,10.5,0,"VT"
"27790",2008-05-10,"Virginia",43,0,57,0,"VA"
"27791",2008-05-10,"Washington",90,0,10,0,"WA"
"27792",2008-05-10,"West Virginia",20,0,80,0,"WV"
"27793",2008-05-10,"Wisconsin",72.5,0,27.5,0,"WI"
"27794",2008-05-10,"Wyoming",7.5,0,92.5,0,"WY"
"27795",2008-05-11,"Alabama",7.5,0,92.5,0,"AL"
"27796",2008-05-11,"Alaska",10,0,90,0,"AK"
"27797",2008-05-11,"Arizona",6.2,0,93.8,0,"AZ"
"27798",2008-05-11,"Arkansas",25,0,75,0,"AR"
"27799",2008-05-11,"California",92.5,0,7.5,0,"CA"
"27800",2008-05-11,"Colorado",57.5,0,42.5,0,"CO"
"27801",2008-05-11,"Connecticut",91.8,0,8.2,0,"CT"
"27802",2008-05-11,"Delaware",90,0,10,0,"DE"
"27803",2008-05-11,"District of Columbia",96.3,0,3.7,0,"DC"
"27804",2008-05-11,"Florida",25,0,75,1,"FL"
"27805",2008-05-11,"Georgia",12,0,88,0,"GA"
"27806",2008-05-11,"Hawaii",93,0,7,0,"HI"
"27807",2008-05-11,"Idaho",5,0,95,0,"ID"
"27808",2008-05-11,"Illinois",92.2,0,7.8,0,"IL"
"27809",2008-05-11,"Indiana",25,0,75,0,"IN"
"27810",2008-05-11,"Iowa",65,0,35,0,"IA"
"27811",2008-05-11,"Kansas",12,0,88,0,"KS"
"27812",2008-05-11,"Kentucky",10.2,0,89.8,0,"KY"
"27813",2008-05-11,"Louisiana",13.7,0,86.3,0,"LA"
"27814",2008-05-11,"Maine",80,0,20,0,"ME"
"27815",2008-05-11,"Maryland",92.3,0,8,0,"MD"
"27816",2008-05-11,"Massachusetts",93,0,10,0,"MA"
"27817",2008-05-11,"Michigan",80,2,20,2,"MI"
"27818",2008-05-11,"Minnesota",80,0,20,0,"MN"
"27819",2008-05-11,"Mississippi",10.5,0,89.5,0,"MS"
"27820",2008-05-11,"Missouri",42.5,0,60,0,"MO"
"27821",2008-05-11,"Montana",10.2,0,89.8,0,"MT"
"27822",2008-05-11,"Nebraska",10,21,90,21,"NE"
"27823",2008-05-11,"Nevada",47.5,0,52.5,0,"NV"
"27824",2008-05-11,"New Hampshire",59,2,41,2,"NH"
"27825",2008-05-11,"New Jersey",86.3,0,13.7,0,"NJ"
"27826",2008-05-11,"New Mexico",62,0,38,9,"NM"
"27827",2008-05-11,"New York",90,0,10,0,"NY"
"27828",2008-05-11,"North Carolina",24,0,76,0,"NC"
"27829",2008-05-11,"North Dakota",10,20,90,16,"ND"
"27830",2008-05-11,"Ohio",61.5,6,44,6,"OH"
"27831",2008-05-11,"Oklahoma",10,0,90,0,"OK"
"27832",2008-05-11,"Oregon",80,0,20,0,"OR"
"27833",2008-05-11,"Pennsylvania",69,0,31,0,"PA"
"27834",2008-05-11,"Rhode Island",93,0,7,0,"RI"
"27835",2008-05-11,"South Carolina",15,20,85,16,"SC"
"27836",2008-05-11,"South Dakota",10,20,90,20,"SD"
"27837",2008-05-11,"Tennessee",10,0,90,0,"TN"
"27838",2008-05-11,"Texas",12,0,88,0,"TX"
"27839",2008-05-11,"Utah",7.5,0,92.5,0,"UT"
"27840",2008-05-11,"Vermont",89.5,0,10.5,0,"VT"
"27841",2008-05-11,"Virginia",43,0,57,0,"VA"
"27842",2008-05-11,"Washington",90,0,10,0,"WA"
"27843",2008-05-11,"West Virginia",20,0,80,0,"WV"
"27844",2008-05-11,"Wisconsin",72.5,0,27.5,0,"WI"
"27845",2008-05-11,"Wyoming",7.5,0,92.5,0,"WY"
"27846",2008-05-12,"Alabama",7.5,0,92.5,0,"AL"
"27847",2008-05-12,"Alaska",10,0,90,0,"AK"
"27848",2008-05-12,"Arizona",6.2,0,93.8,0,"AZ"
"27849",2008-05-12,"Arkansas",28,7,75,0,"AR"
"27850",2008-05-12,"California",92.5,0,7.5,50,"CA"
"27851",2008-05-12,"Colorado",57.5,0,42.5,0,"CO"
"27852",2008-05-12,"Connecticut",91.8,0,8.2,0,"CT"
"27853",2008-05-12,"Delaware",90,0,10,0,"DE"
"27854",2008-05-12,"District of Columbia",96.3,0,3.7,0,"DC"
"27855",2008-05-12,"Florida",25,0,75,0,"FL"
"27856",2008-05-12,"Georgia",12,0,88,0,"GA"
"27857",2008-05-12,"Hawaii",93,0,7,0,"HI"
"27858",2008-05-12,"Idaho",5,0,95,0,"ID"
"27859",2008-05-12,"Illinois",92.2,0,7.8,0,"IL"
"27860",2008-05-12,"Indiana",25,0,75,0,"IN"
"27861",2008-05-12,"Iowa",65,0,35,0,"IA"
"27862",2008-05-12,"Kansas",12,0,88,0,"KS"
"27863",2008-05-12,"Kentucky",7.5,2,89.8,0,"KY"
"27864",2008-05-12,"Louisiana",13.7,0,86.3,0,"LA"
"27865",2008-05-12,"Maine",80,0,20,0,"ME"
"27866",2008-05-12,"Maryland",92.3,0,8,2,"MD"
"27867",2008-05-12,"Massachusetts",93,0,10,0,"MA"
"27868",2008-05-12,"Michigan",80,1,20,0,"MI"
"27869",2008-05-12,"Minnesota",80,0,20,0,"MN"
"27870",2008-05-12,"Mississippi",10.5,0,89.5,0,"MS"
"27871",2008-05-12,"Missouri",42.5,0,60,0,"MO"
"27872",2008-05-12,"Montana",10.2,0,89.8,0,"MT"
"27873",2008-05-12,"Nebraska",10,0,90,0,"NE"
"27874",2008-05-12,"Nevada",47.5,0,52.5,0,"NV"
"27875",2008-05-12,"New Hampshire",59,0,41,0,"NH"
"27876",2008-05-12,"New Jersey",86.3,0,13.7,0,"NJ"
"27877",2008-05-12,"New Mexico",62,0,38,3,"NM"
"27878",2008-05-12,"New York",90,0,10,0,"NY"
"27879",2008-05-12,"North Carolina",24,0,76,0,"NC"
"27880",2008-05-12,"North Dakota",10,0,90,0,"ND"
"27881",2008-05-12,"Ohio",61.5,0,44,0,"OH"
"27882",2008-05-12,"Oklahoma",10,0,90,0,"OK"
"27883",2008-05-12,"Oregon",80,0,20,0,"OR"
"27884",2008-05-12,"Pennsylvania",69,0,31,0,"PA"
"27885",2008-05-12,"Rhode Island",93,0,7,0,"RI"
"27886",2008-05-12,"South Carolina",15,0,85,0,"SC"
"27887",2008-05-12,"South Dakota",10,0,90,0,"SD"
"27888",2008-05-12,"Tennessee",10,0,90,0,"TN"
"27889",2008-05-12,"Texas",12,0,88,0,"TX"
"27890",2008-05-12,"Utah",7.5,0,92.5,0,"UT"
"27891",2008-05-12,"Vermont",89.5,0,10.5,0,"VT"
"27892",2008-05-12,"Virginia",43,0,57,0,"VA"
"27893",2008-05-12,"Washington",90,0,10,0,"WA"
"27894",2008-05-12,"West Virginia",20,0,80,0,"WV"
"27895",2008-05-12,"Wisconsin",72.5,0,27.5,0,"WI"
"27896",2008-05-12,"Wyoming",7.5,0,92.5,0,"WY"
"27897",2008-05-13,"Alabama",7.5,0,92.5,0,"AL"
"27898",2008-05-13,"Alaska",10,0,90,0,"AK"
"27899",2008-05-13,"Arizona",6.2,0,93.8,0,"AZ"
"27900",2008-05-13,"Arkansas",30,0,70,8,"AR"
"27901",2008-05-13,"California",92.5,0,7.5,0,"CA"
"27902",2008-05-13,"Colorado",60,4,40,0,"CO"
"27903",2008-05-13,"Connecticut",91.8,0,8.2,0,"CT"
"27904",2008-05-13,"Delaware",90,0,10,0,"DE"
"27905",2008-05-13,"District of Columbia",96.3,0,3.7,0,"DC"
"27906",2008-05-13,"Florida",25,8,75,17,"FL"
"27907",2008-05-13,"Georgia",12.7,22,87.3,0,"GA"
"27908",2008-05-13,"Hawaii",93,0,7,0,"HI"
"27909",2008-05-13,"Idaho",5,0,95,0,"ID"
"27910",2008-05-13,"Illinois",92.2,0,7.8,0,"IL"
"27911",2008-05-13,"Indiana",25,0,75,0,"IN"
"27912",2008-05-13,"Iowa",70,13,30,18,"IA"
"27913",2008-05-13,"Kansas",12,0,88,0,"KS"
"27914",2008-05-13,"Kentucky",11.2,0,88.8,0,"KY"
"27915",2008-05-13,"Louisiana",14.5,0,85.5,0,"LA"
"27916",2008-05-13,"Maine",80,0,20,0,"ME"
"27917",2008-05-13,"Maryland",91,0,9,0,"MD"
"27918",2008-05-13,"Massachusetts",95,0,5,50,"MA"
"27919",2008-05-13,"Michigan",78,0,22,0,"MI"
"27920",2008-05-13,"Minnesota",80,0,20,10,"MN"
"27921",2008-05-13,"Mississippi",10.5,0,89.5,0,"MS"
"27922",2008-05-13,"Missouri",40,0,60,0,"MO"
"27923",2008-05-13,"Montana",10,0,90,0,"MT"
"27924",2008-05-13,"Nebraska",13,0,87,0,"NE"
"27925",2008-05-13,"Nevada",47.5,0,52.5,10,"NV"
"27926",2008-05-13,"New Hampshire",57.5,0,42.5,0,"NH"
"27927",2008-05-13,"New Jersey",89.5,0,10.5,0,"NJ"
"27928",2008-05-13,"New Mexico",64,29,36,18,"NM"
"27929",2008-05-13,"New York",92.5,0,7.5,0,"NY"
"27930",2008-05-13,"North Carolina",24,0,76,0,"NC"
"27931",2008-05-13,"North Dakota",13,0,87,0,"ND"
"27932",2008-05-13,"Ohio",61.8,3,38.2,0,"OH"
"27933",2008-05-13,"Oklahoma",10,0,90,0,"OK"
"27934",2008-05-13,"Oregon",85,25,15,21,"OR"
"27935",2008-05-13,"Pennsylvania",67,0,33,0,"PA"
"27936",2008-05-13,"Rhode Island",93.2,0,6.8,0,"RI"
"27937",2008-05-13,"South Carolina",17,0,83,0,"SC"
"27938",2008-05-13,"South Dakota",13,0,87,0,"SD"
"27939",2008-05-13,"Tennessee",10,0,90,0,"TN"
"27940",2008-05-13,"Texas",11.5,0,88.5,0,"TX"
"27941",2008-05-13,"Utah",7.5,0,92.5,0,"UT"
"27942",2008-05-13,"Vermont",89.5,0,10.5,0,"VT"
"27943",2008-05-13,"Virginia",46.5,0,53.5,0,"VA"
"27944",2008-05-13,"Washington",90,0,10,0,"WA"
"27945",2008-05-13,"West Virginia",20,0,80,0,"WV"
"27946",2008-05-13,"Wisconsin",70.5,0,29.5,0,"WI"
"27947",2008-05-13,"Wyoming",7.5,0,92.5,0,"WY"
"27948",2008-05-14,"Alabama",7.5,0,92.5,0,"AL"
"27949",2008-05-14,"Alaska",10,0,90,0,"AK"
"27950",2008-05-14,"Arizona",6.2,0,93.8,0,"AZ"
"27951",2008-05-14,"Arkansas",26.5,0,73.5,0,"AR"
"27952",2008-05-14,"California",90,0,10,0,"CA"
"27953",2008-05-14,"Colorado",62.5,0,37.5,0,"CO"
"27954",2008-05-14,"Connecticut",91.8,0,8.2,0,"CT"
"27955",2008-05-14,"Delaware",90.3,0,9.7,0,"DE"
"27956",2008-05-14,"District of Columbia",96.3,0,3.7,0,"DC"
"27957",2008-05-14,"Florida",26.2,0,73.8,0,"FL"
"27958",2008-05-14,"Georgia",10.5,0,89.5,0,"GA"
"27959",2008-05-14,"Hawaii",94.5,0,5.5,0,"HI"
"27960",2008-05-14,"Idaho",5,0,95,0,"ID"
"27961",2008-05-14,"Illinois",92.2,0,7.8,0,"IL"
"27962",2008-05-14,"Indiana",25.5,0,74.5,0,"IN"
"27963",2008-05-14,"Iowa",70,0,30,0,"IA"
"27964",2008-05-14,"Kansas",12,0,88,0,"KS"
"27965",2008-05-14,"Kentucky",11.2,0,88.8,0,"KY"
"27966",2008-05-14,"Louisiana",14.5,0,85.5,0,"LA"
"27967",2008-05-14,"Maine",80,0,20,0,"ME"
"27968",2008-05-14,"Maryland",91,0,9,0,"MD"
"27969",2008-05-14,"Massachusetts",93,0,7,0,"MA"
"27970",2008-05-14,"Michigan",78,0,22,0,"MI"
"27971",2008-05-14,"Minnesota",80,0,20,0,"MN"
"27972",2008-05-14,"Mississippi",10.5,0,89.5,0,"MS"
"27973",2008-05-14,"Missouri",40,0,60,0,"MO"
"27974",2008-05-14,"Montana",10,0,90,0,"MT"
"27975",2008-05-14,"Nebraska",10.5,0,89.5,0,"NE"
"27976",2008-05-14,"Nevada",51,0,49,0,"NV"
"27977",2008-05-14,"New Hampshire",57.5,0,42.5,0,"NH"
"27978",2008-05-14,"New Jersey",86.5,0,13.5,0,"NJ"
"27979",2008-05-14,"New Mexico",62.5,0,37.5,0,"NM"
"27980",2008-05-14,"New York",92.5,0,7.5,0,"NY"
"27981",2008-05-14,"North Carolina",24,25,76,22,"NC"
"27982",2008-05-14,"North Dakota",10.5,0,89.5,0,"ND"
"27983",2008-05-14,"Ohio",62.2,0,37.8,0,"OH"
"27984",2008-05-14,"Oklahoma",10,0,90,0,"OK"
"27985",2008-05-14,"Oregon",85,0,15,0,"OR"
"27986",2008-05-14,"Pennsylvania",67,0,33,0,"PA"
"27987",2008-05-14,"Rhode Island",93.2,0,6.8,0,"RI"
"27988",2008-05-14,"South Carolina",15.5,0,84.5,0,"SC"
"27989",2008-05-14,"South Dakota",11,0,89,0,"SD"
"27990",2008-05-14,"Tennessee",10.5,0,89.5,0,"TN"
"27991",2008-05-14,"Texas",11.5,0,88.5,0,"TX"
"27992",2008-05-14,"Utah",7.5,0,92.5,0,"UT"
"27993",2008-05-14,"Vermont",89.5,0,10.5,0,"VT"
"27994",2008-05-14,"Virginia",44.7,9,55.3,28,"VA"
"27995",2008-05-14,"Washington",90,0,10,0,"WA"
"27996",2008-05-14,"West Virginia",19.5,0,80.5,0,"WV"
"27997",2008-05-14,"Wisconsin",70,0,30,0,"WI"
"27998",2008-05-14,"Wyoming",7.5,0,92.5,0,"WY"
"27999",2008-05-15,"Alabama",7.5,0,92.5,0,"AL"
"28000",2008-05-15,"Alaska",10,0,90,0,"AK"
"28001",2008-05-15,"Arizona",6.2,0,93.8,0,"AZ"
"28002",2008-05-15,"Arkansas",26.5,0,73.5,0,"AR"
"28003",2008-05-15,"California",90,0,10,0,"CA"
"28004",2008-05-15,"Colorado",62.5,0,37.5,0,"CO"
"28005",2008-05-15,"Connecticut",91.8,0,8.2,0,"CT"
"28006",2008-05-15,"Delaware",90.3,0,9.7,0,"DE"
"28007",2008-05-15,"District of Columbia",96.3,0,3.7,0,"DC"
"28008",2008-05-15,"Florida",30,2,73.8,0,"FL"
"28009",2008-05-15,"Georgia",10.5,0,89.5,0,"GA"
"28010",2008-05-15,"Hawaii",94.5,0,5.5,0,"HI"
"28011",2008-05-15,"Idaho",5,0,95,0,"ID"
"28012",2008-05-15,"Illinois",92.2,0,7.8,0,"IL"
"28013",2008-05-15,"Indiana",25.5,0,74.5,0,"IN"
"28014",2008-05-15,"Iowa",70,0,30,0,"IA"
"28015",2008-05-15,"Kansas",12,0,88,0,"KS"
"28016",2008-05-15,"Kentucky",11.2,0,88.8,0,"KY"
"28017",2008-05-15,"Louisiana",14.5,0,85.5,0,"LA"
"28018",2008-05-15,"Maine",80,0,20,0,"ME"
"28019",2008-05-15,"Maryland",91,0,9,0,"MD"
"28020",2008-05-15,"Massachusetts",93,0,7,0,"MA"
"28021",2008-05-15,"Michigan",78,0,22,0,"MI"
"28022",2008-05-15,"Minnesota",80,10,20,10,"MN"
"28023",2008-05-15,"Mississippi",10.5,0,89.5,0,"MS"
"28024",2008-05-15,"Missouri",40,0,60,0,"MO"
"28025",2008-05-15,"Montana",10,0,90,0,"MT"
"28026",2008-05-15,"Nebraska",10.5,0,89.5,0,"NE"
"28027",2008-05-15,"Nevada",51,0,49,0,"NV"
"28028",2008-05-15,"New Hampshire",57.5,5,42.5,29,"NH"
"28029",2008-05-15,"New Jersey",86.5,7,13.5,0,"NJ"
"28030",2008-05-15,"New Mexico",62.5,0,37.5,0,"NM"
"28031",2008-05-15,"New York",92.5,0,7.5,0,"NY"
"28032",2008-05-15,"North Carolina",24,0,76,0,"NC"
"28033",2008-05-15,"North Dakota",10.5,0,89.5,0,"ND"
"28034",2008-05-15,"Ohio",62.2,12,37.8,0,"OH"
"28035",2008-05-15,"Oklahoma",10,0,90,0,"OK"
"28036",2008-05-15,"Oregon",85,0,15,0,"OR"
"28037",2008-05-15,"Pennsylvania",67,0,33,0,"PA"
"28038",2008-05-15,"Rhode Island",93.2,0,6.8,0,"RI"
"28039",2008-05-15,"South Carolina",15.5,0,84.5,0,"SC"
"28040",2008-05-15,"South Dakota",11,0,89,0,"SD"
"28041",2008-05-15,"Tennessee",10.5,0,89.5,0,"TN"
"28042",2008-05-15,"Texas",11.5,0,88.5,0,"TX"
"28043",2008-05-15,"Utah",7.5,0,92.5,0,"UT"
"28044",2008-05-15,"Vermont",89.5,0,10.5,0,"VT"
"28045",2008-05-15,"Virginia",44.7,0,55.3,0,"VA"
"28046",2008-05-15,"Washington",90,0,10,0,"WA"
"28047",2008-05-15,"West Virginia",19.5,0,80.5,0,"WV"
"28048",2008-05-15,"Wisconsin",70,0,30,0,"WI"
"28049",2008-05-15,"Wyoming",10,2,92.5,0,"WY"
"28050",2008-05-16,"Alabama",7.5,0,92.5,0,"AL"
"28051",2008-05-16,"Alaska",10,30,90,25,"AK"
"28052",2008-05-16,"Arizona",6.2,0,93.8,0,"AZ"
"28053",2008-05-16,"Arkansas",26.5,0,73.5,0,"AR"
"28054",2008-05-16,"California",91.9,3,8,45,"CA"
"28055",2008-05-16,"Colorado",62.5,0,37.5,0,"CO"
"28056",2008-05-16,"Connecticut",91.8,0,8.2,0,"CT"
"28057",2008-05-16,"Delaware",90.3,0,9.7,0,"DE"
"28058",2008-05-16,"District of Columbia",96.3,0,3.7,0,"DC"
"28059",2008-05-16,"Florida",29.9,0,73.8,0,"FL"
"28060",2008-05-16,"Georgia",11.5,0,89.5,0,"GA"
"28061",2008-05-16,"Hawaii",94.5,0,5.5,0,"HI"
"28062",2008-05-16,"Idaho",5,0,95,0,"ID"
"28063",2008-05-16,"Illinois",92.2,0,7.8,0,"IL"
"28064",2008-05-16,"Indiana",25.5,0,74.5,0,"IN"
"28065",2008-05-16,"Iowa",70,0,30,0,"IA"
"28066",2008-05-16,"Kansas",11,1,88,0,"KS"
"28067",2008-05-16,"Kentucky",11.2,0,88.8,0,"KY"
"28068",2008-05-16,"Louisiana",14.5,0,85.5,0,"LA"
"28069",2008-05-16,"Maine",80,0,20,0,"ME"
"28070",2008-05-16,"Maryland",91,0,9,0,"MD"
"28071",2008-05-16,"Massachusetts",93,0,7,0,"MA"
"28072",2008-05-16,"Michigan",78,0,22,0,"MI"
"28073",2008-05-16,"Minnesota",80,0,20,0,"MN"
"28074",2008-05-16,"Mississippi",10.5,0,89.5,0,"MS"
"28075",2008-05-16,"Missouri",40,0,60,0,"MO"
"28076",2008-05-16,"Montana",10,0,90,0,"MT"
"28077",2008-05-16,"Nebraska",10.5,0,89,0,"NE"
"28078",2008-05-16,"Nevada",51,0,49,0,"NV"
"28079",2008-05-16,"New Hampshire",58,2,41,3,"NH"
"28080",2008-05-16,"New Jersey",87.5,30,14,20,"NJ"
"28081",2008-05-16,"New Mexico",62.5,0,37.5,0,"NM"
"28082",2008-05-16,"New York",92.5,0,7.5,0,"NY"
"28083",2008-05-16,"North Carolina",24,0,76,0,"NC"
"28084",2008-05-16,"North Dakota",10.5,0,89.5,0,"ND"
"28085",2008-05-16,"Ohio",61.9,0,38.5,0,"OH"
"28086",2008-05-16,"Oklahoma",10,0,90,0,"OK"
"28087",2008-05-16,"Oregon",85,0,15,0,"OR"
"28088",2008-05-16,"Pennsylvania",67,0,33,0,"PA"
"28089",2008-05-16,"Rhode Island",93.2,0,6.8,0,"RI"
"28090",2008-05-16,"South Carolina",10,57,90,59,"SC"
"28091",2008-05-16,"South Dakota",11,0,89,0,"SD"
"28092",2008-05-16,"Tennessee",10.5,0,89.5,0,"TN"
"28093",2008-05-16,"Texas",11.5,0,88.5,0,"TX"
"28094",2008-05-16,"Utah",7.5,0,92.5,0,"UT"
"28095",2008-05-16,"Vermont",89.5,0,10.5,0,"VT"
"28096",2008-05-16,"Virginia",43,0,55.3,0,"VA"
"28097",2008-05-16,"Washington",90,0,10,0,"WA"
"28098",2008-05-16,"West Virginia",19.5,0,80.5,0,"WV"
"28099",2008-05-16,"Wisconsin",70,0,30,0,"WI"
"28100",2008-05-16,"Wyoming",10,0,92.5,0,"WY"
"28101",2008-05-17,"Alabama",7.5,0,92.5,0,"AL"
"28102",2008-05-17,"Alaska",10,0,90,0,"AK"
"28103",2008-05-17,"Arizona",6.2,0,93.8,0,"AZ"
"28104",2008-05-17,"Arkansas",26.5,0,73.5,0,"AR"
"28105",2008-05-17,"California",91.9,0,8,0,"CA"
"28106",2008-05-17,"Colorado",62.5,0,37.5,0,"CO"
"28107",2008-05-17,"Connecticut",91.8,0,8.2,0,"CT"
"28108",2008-05-17,"Delaware",90.3,0,9.7,0,"DE"
"28109",2008-05-17,"District of Columbia",96.3,0,3.7,0,"DC"
"28110",2008-05-17,"Florida",29.9,0,73.8,0,"FL"
"28111",2008-05-17,"Georgia",11.5,0,89.5,0,"GA"
"28112",2008-05-17,"Hawaii",94.5,0,5.5,0,"HI"
"28113",2008-05-17,"Idaho",5,0,95,0,"ID"
"28114",2008-05-17,"Illinois",92.2,0,7.8,0,"IL"
"28115",2008-05-17,"Indiana",25.5,0,74.5,0,"IN"
"28116",2008-05-17,"Iowa",70,0,30,0,"IA"
"28117",2008-05-17,"Kansas",11,0,88,0,"KS"
"28118",2008-05-17,"Kentucky",11.2,0,88.8,0,"KY"
"28119",2008-05-17,"Louisiana",14.5,0,85.5,0,"LA"
"28120",2008-05-17,"Maine",80,0,20,0,"ME"
"28121",2008-05-17,"Maryland",91,0,9,0,"MD"
"28122",2008-05-17,"Massachusetts",93,0,7,0,"MA"
"28123",2008-05-17,"Michigan",78,0,22,0,"MI"
"28124",2008-05-17,"Minnesota",80,0,20,0,"MN"
"28125",2008-05-17,"Mississippi",10.5,0,89.5,0,"MS"
"28126",2008-05-17,"Missouri",40,0,60,0,"MO"
"28127",2008-05-17,"Montana",10,0,90,0,"MT"
"28128",2008-05-17,"Nebraska",10.5,0,89,0,"NE"
"28129",2008-05-17,"Nevada",51,0,49,0,"NV"
"28130",2008-05-17,"New Hampshire",58,0,41,0,"NH"
"28131",2008-05-17,"New Jersey",87.5,0,14,0,"NJ"
"28132",2008-05-17,"New Mexico",62.5,0,37.5,0,"NM"
"28133",2008-05-17,"New York",92.5,0,7.5,0,"NY"
"28134",2008-05-17,"North Carolina",24,0,76,0,"NC"
"28135",2008-05-17,"North Dakota",10.5,0,89.5,0,"ND"
"28136",2008-05-17,"Ohio",61.9,0,38.5,0,"OH"
"28137",2008-05-17,"Oklahoma",10,0,90,0,"OK"
"28138",2008-05-17,"Oregon",85,0,15,0,"OR"
"28139",2008-05-17,"Pennsylvania",67,0,33,0,"PA"
"28140",2008-05-17,"Rhode Island",93.2,0,6.8,0,"RI"
"28141",2008-05-17,"South Carolina",10,0,90,0,"SC"
"28142",2008-05-17,"South Dakota",11,0,89,0,"SD"
"28143",2008-05-17,"Tennessee",10.5,0,89.5,0,"TN"
"28144",2008-05-17,"Texas",11.5,0,88.5,0,"TX"
"28145",2008-05-17,"Utah",7.5,0,92.5,0,"UT"
"28146",2008-05-17,"Vermont",89.5,0,10.5,0,"VT"
"28147",2008-05-17,"Virginia",43,0,55.3,0,"VA"
"28148",2008-05-17,"Washington",90,0,10,0,"WA"
"28149",2008-05-17,"West Virginia",19.5,0,80.5,0,"WV"
"28150",2008-05-17,"Wisconsin",70,0,30,0,"WI"
"28151",2008-05-17,"Wyoming",10,0,92.5,0,"WY"
"28152",2008-05-18,"Alabama",7.5,0,92.5,0,"AL"
"28153",2008-05-18,"Alaska",10,0,90,0,"AK"
"28154",2008-05-18,"Arizona",6.2,0,93.8,0,"AZ"
"28155",2008-05-18,"Arkansas",26.5,0,73.5,0,"AR"
"28156",2008-05-18,"California",91.9,0,8,0,"CA"
"28157",2008-05-18,"Colorado",62.5,0,37.5,0,"CO"
"28158",2008-05-18,"Connecticut",91.8,0,8.2,0,"CT"
"28159",2008-05-18,"Delaware",90.3,0,9.7,0,"DE"
"28160",2008-05-18,"District of Columbia",96.3,0,3.7,0,"DC"
"28161",2008-05-18,"Florida",29.9,0,73.8,0,"FL"
"28162",2008-05-18,"Georgia",11.5,0,89.5,0,"GA"
"28163",2008-05-18,"Hawaii",94.5,0,5.5,0,"HI"
"28164",2008-05-18,"Idaho",5,0,95,0,"ID"
"28165",2008-05-18,"Illinois",92.2,0,7.8,0,"IL"
"28166",2008-05-18,"Indiana",25.5,0,74.5,0,"IN"
"28167",2008-05-18,"Iowa",70,0,30,0,"IA"
"28168",2008-05-18,"Kansas",11,0,88,0,"KS"
"28169",2008-05-18,"Kentucky",11.2,0,88.8,0,"KY"
"28170",2008-05-18,"Louisiana",14.5,0,85.5,0,"LA"
"28171",2008-05-18,"Maine",80,0,20,0,"ME"
"28172",2008-05-18,"Maryland",91,0,9,0,"MD"
"28173",2008-05-18,"Massachusetts",93,0,7,0,"MA"
"28174",2008-05-18,"Michigan",78,0,22,0,"MI"
"28175",2008-05-18,"Minnesota",80,0,20,0,"MN"
"28176",2008-05-18,"Mississippi",10.5,21,89.5,0,"MS"
"28177",2008-05-18,"Missouri",40,0,60,0,"MO"
"28178",2008-05-18,"Montana",10,0,90,0,"MT"
"28179",2008-05-18,"Nebraska",10.5,0,89,0,"NE"
"28180",2008-05-18,"Nevada",51,0,49,0,"NV"
"28181",2008-05-18,"New Hampshire",58,0,41,0,"NH"
"28182",2008-05-18,"New Jersey",87.5,0,14,0,"NJ"
"28183",2008-05-18,"New Mexico",62.5,0,37.5,0,"NM"
"28184",2008-05-18,"New York",92.5,0,7.5,0,"NY"
"28185",2008-05-18,"North Carolina",24,0,76,0,"NC"
"28186",2008-05-18,"North Dakota",10.5,0,89.5,0,"ND"
"28187",2008-05-18,"Ohio",61.9,0,38.5,0,"OH"
"28188",2008-05-18,"Oklahoma",10,0,90,0,"OK"
"28189",2008-05-18,"Oregon",85,0,15,0,"OR"
"28190",2008-05-18,"Pennsylvania",67,0,33,0,"PA"
"28191",2008-05-18,"Rhode Island",93.2,0,6.8,0,"RI"
"28192",2008-05-18,"South Carolina",10,0,90,0,"SC"
"28193",2008-05-18,"South Dakota",11,0,89,0,"SD"
"28194",2008-05-18,"Tennessee",10.5,0,89.5,0,"TN"
"28195",2008-05-18,"Texas",11.5,20,88.5,14,"TX"
"28196",2008-05-18,"Utah",7.5,0,92.5,0,"UT"
"28197",2008-05-18,"Vermont",89.5,0,10.5,0,"VT"
"28198",2008-05-18,"Virginia",43,0,55.3,0,"VA"
"28199",2008-05-18,"Washington",90,0,10,0,"WA"
"28200",2008-05-18,"West Virginia",19.5,0,80.5,0,"WV"
"28201",2008-05-18,"Wisconsin",70,0,30,0,"WI"
"28202",2008-05-18,"Wyoming",10,0,92.5,0,"WY"
"28203",2008-05-19,"Alabama",7.5,0,92.5,0,"AL"
"28204",2008-05-19,"Alaska",14.9,1,90,0,"AK"
"28205",2008-05-19,"Arizona",6.2,0,93.8,0,"AZ"
"28206",2008-05-19,"Arkansas",25,0,75,0,"AR"
"28207",2008-05-19,"California",91.9,0,8,0,"CA"
"28208",2008-05-19,"Colorado",62.5,0,37.5,0,"CO"
"28209",2008-05-19,"Connecticut",93,0,8.2,0,"CT"
"28210",2008-05-19,"Delaware",90.3,0,9.7,0,"DE"
"28211",2008-05-19,"District of Columbia",96.3,0,3.7,0,"DC"
"28212",2008-05-19,"Florida",29.9,0,73.8,0,"FL"
"28213",2008-05-19,"Georgia",11.5,0,89.5,0,"GA"
"28214",2008-05-19,"Hawaii",95,0,5,0,"HI"
"28215",2008-05-19,"Idaho",5,0,95,0,"ID"
